name,probability_female,frequency
Denita,1,7.882327716984289e-06
Denitra,1,1.3673425631503356e-06
Denitta,1,1.4362842049898485e-08
Deniya,1,1.0456149012326096e-06
Deniyah,1,1.0743405853324066e-06
Deniz,0.444372574385511,4.440990761828611e-06
Denize,1,6.032393660957364e-08
Denley,0,1.3501071526904574e-07
Denman,0,4.624835140067312e-07
Denmark,0,1.4362842049898485e-08
Denna,1,6.638505595463079e-06
Dennae,1,1.4362842049898485e-08
Dennard,0,4.423755351368733e-07
Denne,1,1.4362842049898485e-08
Dennell,0.7368421052631579,1.0915759957922848e-07
Dennen,1,2.0107978869857878e-08
Dennes,0,1.0915759957922848e-07
Dennese,1,1.4362842049898485e-08
Dennesly,1,2.872568409979697e-08
Dennett,0,1.4362842049898485e-08
Dennetta,1,2.872568409979697e-08
Dennette,1,6.003667976857567e-07
Denney,0,6.262199133755739e-07
Denni,0.9137931034482759,4.998269033364673e-07
Dennia,1,5.745136819959394e-08
Dennice,1,8.588979545839293e-07
Dennie,0.17794928335170893,1.3027097739257925e-05
Dennielle,1,5.745136819959394e-08
Dennies,0,1.8958951505865998e-07
Dennine,1,1.4362842049898484e-07
Dennis,0.004300974694077653,0.0017812566904811301
Dennise,0.976046176046176,9.95344954057965e-06
Dennisha,1,7.238872393148836e-07
Dennishia,1,1.4362842049898485e-08
Dennison,0,2.091229802465219e-06
Dennisse,1,4.45248103546853e-07
Dennita,1,1.7235410459878182e-08
Dennon,0,9.479475752932999e-08
Denny,0.025338379626659826,4.478046894317349e-05
Dennys,0.15900383141762453,1.4994807100094018e-06
Deno,0,2.028033297445666e-06
Denon,0,1.4650098890896453e-07
Denora,1,3.1885509350774635e-07
Denoris,0,1.4362842049898485e-08
Denorris,0,5.77386250405919e-07
Denotra,1,4.883366296965485e-08
Denroy,0,1.7235410459878182e-08
Densel,0,2.757665673580509e-07
Densie,1,5.457879978961424e-08
Densil,0,4.2226755626701545e-07
Denson,0,1.2265867110613305e-06
Dent,0,2.0395235710855847e-07
Denton,0,1.3983663019781164e-05
Dentrell,0,8.33044838894112e-08
Denver,0.10050434465576959,4.727385832303587e-05
Denvil,0,3.7630646170734026e-07
Deny,0,4.0215957739715755e-07
Denya,1,3.561984828374824e-07
Denyah,1,1.4362842049898485e-08
Denyce,1,9.623104173431983e-07
Denyel,1,9.19221891193503e-08
Denyell,1,2.872568409979697e-08
Denyelle,1,2.0107978869857878e-08
Denyia,1,3.1598252509776665e-08
Denyla,1,2.786391357680306e-07
Denylah,1,9.19221891193503e-08
Denym,0.4812286689419795,8.416625441240511e-07
Denys,0.7135678391959799,1.714923340757879e-06
Denyse,1,3.817643416863017e-06
Denysha,1,6.319650501955333e-08
Denysse,1,1.7235410459878182e-08
Denzal,0,1.838443782387006e-07
Denzale,0,9.19221891193503e-08
Denzel,0.003964033645944116,2.9710975064420002e-05
Denzell,0,3.521768870635108e-06
Denzelle,0,1.4362842049898484e-07
Denziel,0,5.170623137963454e-08
Denzil,0.017754569190600523,1.100193701022224e-05
Denzle,0,5.745136819959394e-08
Denzyl,0,1.4362842049898485e-08
Deo,0,6.262199133755739e-07
Deobrah,1,2.872568409979697e-08
Deola,1,1.1260468167120412e-06
Deolinda,1,6.980341236250663e-07
Deon,0.10545408260675873,4.513666742601097e-05
Deona,1,3.31781651352655e-06
Deonate,0,4.883366296965485e-08
Deonca,1,4.596109455967515e-08
Deonda,1,1.4362842049898485e-08
Deondra,0.7654041831543245,5.081573517254084e-06
Deondrae,0,7.123969656749648e-07
Deondray,0,8.272997020741526e-07
Deondre,0.003965107057890563,1.0866926294953193e-05
Deondrea,0.5641025641025641,4.481206719568327e-07
Deondrey,0,5.170623137963454e-08
Deondria,1,5.946216608657973e-07
Deondric,0,2.872568409979697e-08
Deondrick,0,3.2747279873768543e-07
Deone,0.6232876712328768,8.387899757140715e-07
Deoni,1,1.7522667300876151e-07
Deonia,1,1.7235410459878182e-08
Deonica,1,1.3501071526904574e-07
Deonie,1,1.4362842049898485e-08
Deonka,1,9.76673259393097e-08
Deonn,1,3.734338932973606e-08
Deonna,0.998614574674425,1.0367099391616725e-05
Deonne,0.9028925619834711,1.3903231104301733e-06
Deonni,1,8.043191547943151e-08
Deonnie,1,2.872568409979697e-08
Deonsha,1,1.7235410459878182e-08
Deonshay,1,1.7235410459878182e-08
Deonta,0.014206787687450671,7.279088350888552e-06
Deontae,0,9.516819142262735e-06
Deontai,0,1.4075585208900515e-07
Deontavious,0,8.043191547943151e-08
Deontay,0,3.0190693988886614e-06
Deontaye,0,4.5099324036681237e-07
Deonte,0.0053309062540631905,2.2092923641153847e-05
Deontea,0,9.479475752932999e-08
Deontee,0,1.7235410459878182e-08
Deontez,0,3.1310995668778697e-07
Deontia,0,1.4362842049898485e-08
Deontra,0.11764705882352941,4.395029667268936e-07
Deontrae,0,5.314251558462439e-07
Deontray,0,9.56565280523239e-07
Deontre,0,2.1917696968145087e-06
Deontrey,0,2.786391357680306e-07
Deontrez,0,8.61770522993909e-08
Deonza,1,4.0215957739715756e-08
Deora,1,2.872568409979697e-08
Deosha,1,1.838443782387006e-07
Deotha,1,2.872568409979697e-08
Deotis,0,6.319650501955333e-08
Deoveon,0.7857142857142857,8.043191547943151e-08
Deovian,1,1.4362842049898485e-08
Deovion,0.37719298245614036,3.2747279873768543e-07
Depaul,0,1.6086383095886302e-07
Depree,0,4.883366296965485e-08
Depriest,0,6.032393660957364e-08
Deprince,0,1.4362842049898485e-08
Deprise,1,6.319650501955333e-08
Deqa,1,1.4362842049898485e-08
Dequan,0.0013736263736263737,1.0456149012326097e-05
Dequana,1,9.76673259393097e-08
Dequanda,1,1.4362842049898485e-08
Dequandra,1,2.0107978869857878e-08
Dequandre,0,2.0395235710855847e-07
Dequane,0,1.924620834686397e-07
Dequann,0,2.0682492551853816e-07
Dequanna,1,3.4470820919756364e-08
Dequanta,0,6.319650501955333e-08
Dequantae,0,3.4470820919756364e-08
Dequante,0,3.619436196574418e-07
Dequantez,0,1.4362842049898485e-08
Dequarious,0,5.745136819959394e-08
Dequarius,0,9.824183962130562e-07
Dequasha,1,1.4362842049898485e-08
Dequaveon,0,1.4362842049898485e-08
Dequavion,0,3.7343389329736057e-07
Dequavious,0,3.5045334601752303e-07
Dequavius,0,2.3555060961833514e-07
Dequawn,0,1.694815361888021e-07
Dequay,0,1.4362842049898485e-08
Dequentin,0,1.7235410459878182e-08
Dequesha,1,3.1598252509776665e-08
Dequez,0,3.1598252509776665e-08
Dequilla,1,1.4362842049898485e-08
Dequincy,0,1.0456149012326096e-06
Dequindre,0,4.883366296965485e-08
Dequinn,0,5.745136819959394e-08
Dequinton,0,5.457879978961424e-08
Dequisha,1,7.755934706945182e-08
Dequita,1,2.4704088325825393e-07
Dequon,0,4.940817665165079e-07
Dequone,0,1.4362842049898485e-08
Deqwan,0,1.3788328367902546e-07
Der,1,5.457879978961423e-07
Dera,1,1.2639301003910666e-06
Derak,0,2.1257006233849757e-07
Deral,0,5.831313872258785e-07
Derald,0,6.290924817855536e-06
Deralyn,1,1.4362842049898485e-08
Deran,0,4.5099324036681237e-07
Deray,0,5.457879978961423e-07
Derba,1,3.1598252509776665e-08
Derby,0.14705882352941177,9.76673259393097e-08
Derck,0,6.606907342953302e-08
Derean,0,1.4362842049898485e-08
Derec,0,2.9874711463788845e-07
Dereck,0,1.8734891169887583e-05
Dereginald,0,1.4362842049898485e-08
Dereion,0,1.0628503116924878e-07
Derek,0.003950956044528577,0.0006616214464601637
Dereka,1,1.1978610269615335e-06
Dereke,0,5.946216608657973e-07
Derekia,1,1.7235410459878182e-08
Derel,0,1.8671694664868028e-07
Derell,0,2.065376686775402e-06
Derelle,0,2.2980547279837575e-07
Derelys,1,2.0107978869857878e-08
Deremy,0,1.4362842049898485e-08
Deren,0,6.6356330270531e-07
Derena,1,3.4470820919756364e-08
Derenda,1,1.0168892171328126e-06
Derene,1,1.7235410459878182e-08
Dereon,0.24031516743269862,4.374921688399078e-06
Dereona,1,3.5045334601752303e-07
Dereonna,1,1.780992414187412e-07
Deresa,1,1.3213814685906604e-07
Deresha,1,7.181421024949242e-08
Dereth,1,2.2980547279837574e-08
Deretha,1,2.4704088325825393e-07
Derex,0,6.032393660957364e-08
Dereyon,0,4.596109455967515e-08
Derez,0,3.734338932973606e-08
Derf,0,1.7235410459878182e-08
Derhonda,1,2.901294094079494e-07
Deri,1,1.4362842049898484e-07
Deria,1,7.181421024949242e-08
Deriah,1,9.19221891193503e-08
Derian,0.10127531882970743,3.8291336905029355e-06
Deriana,1,2.4416831484827424e-07
Derianna,1,1.1203016798920817e-07
Deric,0,1.326552091728624e-05
Derica,1,1.875787171716742e-06
Derice,0,5.170623137963454e-08
Derick,0.002083667254367687,5.3765862929589985e-05
Dericka,1,1.1949884585515538e-06
Derico,0,9.479475752932999e-07
Deridre,1,4.596109455967515e-08
Deriek,0,3.1598252509776665e-08
Deriel,0,9.19221891193503e-08
Derielle,1,3.734338932973606e-08
Derien,0,1.6086383095886302e-07
Derik,0,1.5135562952183022e-05
Derika,1,1.2639301003910666e-06
Derike,0,1.7235410459878182e-08
Derin,0.16205128205128205,2.800754199730204e-06
Derina,1,3.1598252509776665e-08
Derinda,1,1.249567258341168e-06
Derion,0.04969574036511156,2.832352452239981e-06
Deriona,1,2.4991345166823363e-07
Derionna,1,2.2406033597841634e-07
Derious,0,1.0628503116924878e-07
Derique,0,1.4362842049898485e-08
Deris,0,6.319650501955333e-08
Derise,1,4.308852614969545e-08
Derisha,1,1.4937355731894423e-07
Derita,1,2.0395235710855847e-07
Derith,1,4.308852614969545e-08
Derius,0,1.5569320782089956e-06
Deriya,1,3.734338932973606e-08
Deriyah,1,2.9874711463788845e-07
Deriyon,0,2.0107978869857878e-08
Derk,0,1.4535196154497265e-06
Derl,0,8.790059334537872e-07
Derle,0,5.170623137963454e-08
Derlene,1,1.7235410459878182e-08
Derlin,0,4.0215957739715756e-08
Derlis,0,1.4362842049898485e-08
Derly,0,1.0053989434928939e-07
Derlyn,0,1.7235410459878182e-08
Dermaine,0,1.3213814685906604e-07
Dermarr,0,1.4362842049898485e-08
Dermont,0,7.468677865947211e-08
Dermot,0,1.2811655108509447e-06
Dermott,0,5.745136819959394e-08
Derna,1,8.90496207093706e-08
Dernell,0,2.872568409979697e-08
Dero,0,1.4362842049898485e-08
Deroderick,0,1.4362842049898485e-08
Deroe,0,1.4362842049898485e-08
Derold,0,1.809718098287209e-07
Derome,0,3.1598252509776665e-08
Deron,0.00629156929714183,1.5980098064717052e-05
Deronda,1,1.1116839746621426e-06
Derone,0,1.5799126254888333e-07
Deronn,0,3.1598252509776665e-08
Deronna,1,1.4362842049898485e-08
Deronne,0,1.7235410459878182e-08
Deronta,0,7.181421024949242e-08
Derontae,0,1.7235410459878182e-08
Deronte,0,2.1257006233849757e-07
Derotha,1,6.34837618605513e-07
Deroy,0,6.262199133755739e-07
Derquan,0,1.4362842049898485e-08
Derra,1,3.590710512474621e-07
Derral,0,1.2007335953715133e-06
Derrald,0,3.1598252509776665e-08
Derrall,0,3.1598252509776666e-07
Derran,0,1.924620834686397e-07
Derrance,0,2.2980547279837574e-08
Derreck,0,3.863604511422692e-06
Derrek,0,8.52865560922972e-06
Derrel,0,3.372395313316164e-06
Derrell,0.0027729636048526864,1.657471972558285e-05
Derrelle,0,1.0341246275926908e-07
Derren,0,1.1605176376317975e-06
Derreon,0,3.705613248873809e-07
Derri,1,1.6086383095886302e-07
Derria,1,3.734338932973606e-08
Derriah,1,3.1598252509776665e-08
Derrian,0.11972789115646258,2.111337781335077e-06
Derriana,1,3.8205159852729965e-07
Derrianna,1,1.3213814685906604e-07
Derric,0,4.093409984221068e-06
Derrica,1,1.5885303307187723e-06
Derrice,0,1.4362842049898485e-08
Derrich,0,1.838443782387006e-07
Derrick,0.006979935311331719,0.0004103119265446799
Derricka,1,2.5537133164719505e-06
Derrico,0,2.9300197781792907e-07
Derrie,0.3013698630136986,2.0969749392851788e-07
Derrien,0,5.256800190262845e-07
Derrik,0,6.015158250497485e-06
Derrika,1,4.825914928765891e-07
Derrike,0,1.5799126254888333e-07
Derril,0,5.6876854517598e-07
Derrill,0,2.2607113386540213e-06
Derrin,0,1.8872774453566607e-06
Derringer,0,9.76673259393097e-08
Derrion,0.032632342277012324,3.9612718373620014e-06
Derriona,1,4.998269033364673e-07
Derrione,0,1.4362842049898485e-08
Derrionna,1,6.319650501955333e-08
Derrious,0,2.614037253081524e-07
Derris,0,1.1949884585515538e-06
Derrisha,1,1.838443782387006e-07
Derrius,0,2.280819317523879e-06
Derriyah,1,3.4470820919756364e-08
Derrol,0,7.755934706945182e-08
Derrold,0,2.872568409979697e-08
Derron,0,4.216930425850195e-06
Derrus,0,2.585311568981727e-08
Derry,0.08164481525625746,4.820169791945931e-06
Derryck,0,6.290924817855536e-07
Derryk,0,1.1777530480916757e-07
Derryl,0.016375545851528384,2.6312726635414024e-06
Derryon,0,1.4362842049898485e-08
Dervin,0,4.711012192366703e-07
Dervon,0,7.755934706945182e-08
Derward,0,3.1598252509776666e-07
Derwin,0,1.0766386400603903e-05
Derwood,0,2.930019778179291e-06
Derwyn,0,6.319650501955333e-08
Derya,1,4.136498510370763e-07
Deryan,0,1.3501071526904574e-07
Deryck,0,1.5569320782089956e-06
Deryk,0,2.142936033844854e-06
Derykah,1,7.755934706945182e-08
Deryl,0.09429280397022333,5.788225346109089e-06
Deryle,0,1.3501071526904574e-07
Deryn,0.8465116279069768,6.176022081456348e-07
Deryon,0,1.4362842049898485e-08
Des,0.45454545454545453,3.1598252509776665e-08
Desa,1,6.865438499851475e-07
Desai,0,5.457879978961424e-08
Desales,1,1.4362842049898485e-08
Desandra,1,1.4362842049898485e-08
Desani,0.8172043010752689,2.671488621281118e-07
Desara,1,1.4362842049898485e-08
Desarae,1,5.081573517254084e-06
Desarai,1,2.0969749392851788e-07
Desaray,1,3.010451693658722e-06
Desaraye,1,2.872568409979697e-08
Desare,1,2.527860200782133e-07
Desarea,1,2.3555060961833514e-07
Desaree,1,1.9476013819662342e-06
Desarey,1,8.33044838894112e-08
Desari,1,1.4362842049898485e-08
Desarie,1,3.9641444057719816e-07
Desaun,0,4.596109455967515e-08
Desda,1,2.2980547279837574e-08
Desdemona,1,1.2352044162912697e-07
Desean,0.002932551319648094,1.0775004105833843e-05
Desera,1,1.809718098287209e-07
Deserae,1,3.826261122092956e-06
Deserai,1,1.9820722028859908e-07
Deseray,1,2.028033297445666e-06
Desere,1,5.544057031260815e-07
Deserea,1,6.204747765556146e-07
Deseree,1,3.593583080884601e-06
Deseret,1,3.1598252509776665e-08
Deserey,1,8.043191547943151e-08
Deseri,1,2.642762937181321e-07
Deseria,1,1.4362842049898485e-08
Deserie,1,2.6485080740012803e-06
Desery,1,1.7235410459878182e-08
Desha,0.9938800489596084,2.346888390953412e-06
Deshad,0,5.170623137963454e-08
Deshae,0.8185840707964602,6.492004606554115e-07
Deshai,1,6.319650501955333e-08
Deshaila,1,1.4362842049898485e-08
Deshala,1,9.479475752932999e-08
Deshan,0.047244094488188976,7.29632376134843e-07
Deshana,1,6.750535763452288e-07
Deshanae,1,2.0969749392851788e-07
Deshanay,1,1.7235410459878182e-08
Deshanda,1,3.1885509350774635e-07
Deshandra,1,4.596109455967515e-08
Deshane,0.06666666666666667,7.325049445448227e-07
Deshanique,1,4.308852614969545e-08
Deshanna,1,9.738006909831171e-07
Deshannon,0.6286644951140065,8.81878501863767e-07
Deshanon,0,1.4362842049898485e-08
Deshanta,1,1.7522667300876151e-07
Deshante,0.7816091954022989,2.4991345166823363e-07
Deshanti,1,2.8438427258799e-07
Deshara,1,3.619436196574418e-07
Deshard,0,1.7235410459878182e-08
Deshaud,0,1.7235410459878182e-08
Deshaun,0.042207198976795174,1.572156690781888e-05
Deshauna,1,8.416625441240511e-07
Deshaunda,1,1.3788328367902546e-07
Deshaundra,1,6.032393660957364e-08
Deshaune,0,5.457879978961424e-08
Deshaunta,1,1.7235410459878182e-08
Deshaunte,0,1.4362842049898485e-08
Deshawn,0.07378531778207448,4.605588931720448e-05
Deshawna,1,1.855679192846884e-06
Deshawnda,1,1.723541045987818e-07
Deshawndre,0,1.4362842049898485e-08
Deshawnna,1,3.734338932973606e-08
Deshawnte,0,3.4470820919756364e-08
Deshay,0.6131078224101479,1.3587248579203967e-06
Deshaya,1,1.4362842049898485e-08
Deshayla,1,6.693084395252694e-07
Deshea,0.9075144508670521,4.969543349264875e-07
Desheena,1,1.4362842049898485e-08
Desheila,1,5.170623137963454e-08
Deshelia,1,6.894164183951273e-08
Deshell,1,4.308852614969545e-08
Deshera,1,5.170623137963454e-08
Deshia,1,2.614037253081524e-07
Deshion,0,1.4362842049898485e-08
Deshira,1,6.319650501955333e-08
Deshiya,1,2.872568409979697e-08
Deshna,1,1.4362842049898485e-08
Deshon,0.066030230708035,7.221636982688958e-06
Deshona,1,1.3213814685906604e-07
Deshonda,1,9.594378489332187e-07
Deshondra,1,2.642762937181321e-07
Deshone,0.15269461077844312,9.594378489332187e-07
Deshonia,1,1.4362842049898485e-08
Deshonna,1,4.567383771867718e-07
Deshonta,1,3.1598252509776665e-08
Deshonte,0.5454545454545454,3.1598252509776665e-08
Deshown,0,1.7235410459878182e-08
Deshuan,0,2.872568409979697e-08
Deshun,0.032467532467532464,3.5390042810949864e-06
Deshuna,1,1.4362842049898485e-08
Deshunda,1,1.5224612572892392e-07
Deshundra,1,1.953346518786194e-07
Deshya,1,2.2980547279837574e-08
Desi,0.26430048242591314,8.33619352576108e-06
Desia,1,3.7630646170734026e-07
Desiah,0.8113207547169812,1.5224612572892392e-07
Desiderio,0,1.6545994041483053e-06
Desieree,1,1.7235410459878182e-08
Desinae,1,1.4362842049898485e-08
Desira,1,6.492004606554115e-07
Desirae,1,3.61914893973342e-05
Desiraee,1,1.7235410459878182e-08
Desirai,1,2.0107978869857877e-07
Desiray,1,5.012631875414571e-06
Desiraye,1,3.1885509350774635e-07
Desire,0.9892841834547793,1.3403404200965265e-05
Desirea,1,5.377448063481992e-06
Desireah,1,2.0107978869857878e-08
Desiree,0.9975851891601825,0.00023553337420787525
Desirey,1,8.014465863843353e-07
Desiri,1,2.872568409979697e-08
Desirie,1,3.8205159852729965e-07
Desirrae,1,1.7235410459878182e-08
Desirre,1,3.1885509350774635e-07
Desirree,1,7.755934706945182e-08
Desitny,1,1.4362842049898485e-08
Desiya,1,3.4470820919756364e-08
Desiyah,1,1.0053989434928939e-07
Desja,1,7.468677865947211e-08
Desjah,1,3.734338932973606e-08
Desjambra,1,2.585311568981727e-08
Desjon,0,1.4362842049898485e-08
Desjuan,0,1.780992414187412e-07
Deslie,1,2.0107978869857878e-08
Deslyn,1,2.8438427258799e-07
Deslynn,1,1.4362842049898484e-07
Desma,1,1.2754203740309854e-06
Desman,0,5.141897453863658e-07
Desmand,0,3.1598252509776665e-08
Desmariah,1,4.308852614969545e-08
Desmarie,1,1.6086383095886302e-07
Desmen,0,4.481206719568327e-07
Desmend,0,2.872568409979697e-08
Desmin,0.029411764705882353,4.883366296965485e-07
Desmine,0,1.0915759957922848e-07
Desmon,0,3.4614449340255344e-06
Desmona,1,7.755934706945182e-08
Desmond,0.007034174616592199,9.515095601216747e-05
Desmone,0.1276595744680851,1.3501071526904574e-07
Desmonique,1,6.319650501955333e-08
Desmund,0,3.590710512474621e-07
Desnee,1,2.0107978869857878e-08
Despena,1,1.4362842049898485e-08
Despina,1,4.07330200535121e-06
Desra,1,1.6086383095886302e-07
Desrae,1,1.0341246275926908e-07
Desray,1,2.872568409979697e-08
Desree,1,6.233473449655942e-07
Desriee,1,1.4362842049898485e-08
Dessa,1,4.903474275835343e-06
Dessarae,1,5.457879978961424e-08
Dessel,1,4.308852614969545e-08
Dessence,1,8.61770522993909e-08
Desseray,1,2.872568409979697e-08
Dessia,1,3.1598252509776665e-08
Dessiah,0.5862068965517241,8.33044838894112e-08
Dessica,1,2.0107978869857878e-08
Dessie,0.9728456398835018,3.353436361810298e-05
Dessirae,1,2.3267804120835544e-07
Dessire,1,2.4991345166823363e-07
Dessiree,1,3.9354187216721847e-07
Desta,1,1.04274233282263e-06
Destainy,1,1.4362842049898485e-08
Destan,0,2.815117041780103e-07
Destane,1,2.0682492551853816e-07
Destanee,1,2.3842317802831484e-06
Destaney,1,9.106041859635639e-07
Destani,1,3.2804731241968137e-06
Destanie,1,4.777081265796236e-06
Destannie,1,5.745136819959394e-08
Destany,1,9.67193783640164e-06
Desten,0,2.1257006233849757e-07
Destene,1,6.606907342953302e-08
Destenee,1,3.0161968304786815e-07
Desteney,1,1.3213814685906604e-07
Desteni,1,5.515331347161018e-07
Destenie,1,5.946216608657973e-07
Desteny,1,4.466843877518428e-06
Dester,0.5714285714285714,8.043191547943151e-08
Destery,0,3.1598252509776665e-08
Destiany,1,1.4362842049898485e-08
Destin,0.11423188902209283,1.677292694587145e-05
Destina,1,4.682286508266906e-07
Destinae,1,2.0969749392851788e-07
Destinay,1,4.883366296965485e-08
Destine,0.8652329749103943,4.007232931921677e-06
Destinea,1,2.872568409979697e-08
Destined,0,6.319650501955333e-08
Destinee,1,4.608461500130428e-05
Destinei,1,4.308852614969545e-08
Destiney,1,2.1676401221706792e-05
Desting,1,4.596109455967515e-08
Destini,1,2.1630440127147118e-05
Destinie,1,8.017338432253333e-06
Destinii,1,1.0915759957922848e-07
Destinique,1,1.4362842049898485e-08
Destinni,1,2.872568409979697e-08
Destinnie,1,1.4362842049898485e-08
Destinny,1,8.61770522993909e-08
Destiny,0.9966195092791722,0.00041807647895685505
Destinyann,1,1.4362842049898485e-08
Destinye,1,1.0628503116924878e-07
Destinymarie,1,6.032393660957364e-08
Destinyrose,1,4.0215957739715756e-08
Destney,1,4.308852614969545e-08
Deston,0,1.1633902060417771e-06
Destoni,1,1.0915759957922848e-07
Destony,1,2.2980547279837575e-07
Destri,0.8387096774193549,8.90496207093706e-08
Destry,0.0915982312065698,4.54727579299786e-06
Destyn,0.25894736842105265,1.364469994740356e-06
Destyne,1,1.2438221215212087e-06
Destynee,1,2.234858222964204e-06
Destyni,1,2.996088851608824e-06
Destynie,1,8.531528177639699e-07
Destyny,1,3.4470820919756364e-08
Desuan,0,1.4362842049898485e-08
Desyrae,1,5.170623137963454e-08
Desyre,1,3.619436196574418e-07
Desyree,1,9.19221891193503e-08
